,微博地址:,发布时间:,微博标题:,点赞数:,评论数,转发数,评论
136,https://m.weibo.cn/status/ItIQwmY9V?mblogid=ItIQwmY9V&luicode=10000011&lfid=1076032803301701,Tue Feb 11 17:49:15 +0800 2020,【#宁夏治愈率41.5%#：累计治愈22人】今天下午，宁夏第四人民医院再次传来好消息，经过专家组和医护人员的精心治疗、护理，又有8名确诊患者治愈出院。年龄最大的患者76岁，最小的11岁。截至目前，宁夏共有22例新型肺炎确诊患者治愈出院，治愈率达到41.5%。（人民日报记者刘峰）,165940,13594,4498,"['西藏：要么0，要么100%不成功便成仁', '宁夏治愈率很高的！和辽宁一起援助襄阳，还给湖北运了550吨物资', '宁夏人经验:是管控工作做的到位，确诊的人增加的少。1月25号以后开始封村封小区，除了药店跟超市，其他所有店面一律关闭，谁开闹谁，全部公职人员到一线上24小时值班，进出小区拿身份证登记，外来人员不让进。有一个发热的，紧张一大片。正是这种严格的管控措施，才稳住确诊增加率的。我县的情况这样。', '河南老乡为宁夏加油！！！', '宁夏这个治愈率是全国最高的吧']"
137,https://m.weibo.cn/status/ItIL2wqCQ?mblogid=ItIL2wqCQ&luicode=10000011&lfid=1076032803301701,Tue Feb 11 17:35:45 +0800 2020,【关于疫情防控工作，总书记的最新指示来了！转发学习！】2月10日，中共中央总书记、国家主席、中央军委主席习近平在北京调研指导新型冠状病毒肺炎疫情防控工作时有哪些重要指示？#坚决把疫情扩散势头遏制住#，#打好武汉保卫战湖北保卫战#...更多↓↓戳图了解！,3264,520,1295,"['中央统一指挥，地方严格执行', '中国加油💪必胜', '中国加油🇨🇳武汉加油！听国家的话 中国人是打不到的 我们不会被困难所屈服', '困难是暂时的，前途是光明的', '坚定信心打好这场战役']"
138,https://m.weibo.cn/status/ItIv2h0wK?mblogid=ItIv2h0wK&luicode=10000011&lfid=1076032803301701,Tue Feb 11 16:56:19 +0800 2020,【#返岗复工如何做好防护#？一段动画了解】近日，不少人已开启节后复工模式，在这个特殊的时期，如何做好防护？选择什么样的通勤方式？进入办公区域又有哪些要注意的？戳视频↓这份#上班防疫指南#送给你。应急管理部的微博视频,4258,594,1255,"['口罩买不到，顶我上去', '河南听说十七号就要开学，一个班近一百人，教室还死小，每人准备几十个口罩，上哪弄那么多，一学校不说一两万，最少也要近万了，你复工归复工，社会上活动性强，学校总共就一点地方，高中更挤，开学是有多自信，一个学生一个家庭，一千个学生一千个家庭，家庭又有不同社交。什么自信', '大家能不能关注一下河南二月十七号开学的事情，河南人口大省全国病例前几名居然还要二月十七号开学，拿学生的命开玩笑吗？', '河南作为全国疫情重灾区，学生2.17返校上课，我们该怎么防护呢？请大家关注一下河南2.17返校上课吧！！！！！！买不到口罩啊啊啊啊', '复工了，更要注意安全，保护自己戴口罩']"
139,https://m.weibo.cn/status/ItIrrtVEF?mblogid=ItIrrtVEF&luicode=10000011&lfid=1076032803301701,Tue Feb 11 16:47:28 +0800 2020,【#人民直播#：#武昌方舱医院首次大规模集体出院#】今天下午3点，武汉大学人民医院武昌方舱医院，一批轻症患者两次核酸检测阴性后集体出院。这是武汉的方舱医院首次大规模集体出院。戳直播↓@人民日报 带你看现场！ 人民日报的微博视频 .,190264,2446,3442,"['希望好消息越来越多', '以后一起被超多的出院数字吓到吧', '都是好消息希望好消息越来越多', '希望接下来有一系列的好消息！在此之前，大家勤洗手，多通风，人多不去凑热闹，出门必须戴口罩，不信谣，不造谣！向所有一线医务人员致敬！希望此次疫情过后，不要再继续吃野生动物了，有关部门要加强打击力度，也希望国人能有前车之鉴，在疫情面前真正做到众志成城，万众一心，共渡难关！', '希望出院的越来越多']"
140,https://m.weibo.cn/status/ItIi6iMFu?mblogid=ItIi6iMFu&luicode=10000011&lfid=1076032803301701,Tue Feb 11 16:24:27 +0800 2020,【#普通人口罩可重复使用#】在11日举行的国务院联防联控机制发布会上，中国疾控中心流行病学首席专家吴尊友在回答网友提问时表示，有些人出门一次性戴七八个口罩，这完全没有必要。普通人一般一次性医用口罩一个就可以了，也没必要戴一次打电话喝口水后就马上扔掉，可以重复使用。 人民日报的微博视频,243241,15473,5510,"['一天一个说法', '嗯嗯具体我们也买不到口罩就是了', '你们说得都对，那你们自己也只用一个么？', '口罩不缺的时候，建议四五个小时一换，缺的时候跟群众说可重复使用', '以下为博主精选评论']"
141,https://m.weibo.cn/status/ItI2wCPEF?mblogid=ItI2wCPEF&luicode=10000011&lfid=1076032803301701,Tue Feb 11 15:46:05 +0800 2020,【#宅在家里很焦虑怎么办#？特殊时期，9图教你这么做】身体稍不适就怀疑自己得了新冠肺炎，心理过于焦虑睡不着觉…特殊时期，保持心理生理健康，你应该这么做！戳↓,44224,3848,3280,"['焦虑的根本是 穷', '解放台湾 冲冲喜吧', '我焦虑的根本原因是没有工资 口袋只有两百块了', '也不是焦虑 我想喝奶茶了..', '在家看剧睡觉吧，看新闻要准备救心丸']"
142,https://m.weibo.cn/status/ItHPyig0w?mblogid=ItHPyig0w&luicode=10000011&lfid=1076032803301701,Tue Feb 11 15:14:07 +0800 2020,【#各地出院标准是否不同#：标准应统一执行】在11日举行的国务院联防联控机制发布会上，发言人回应，经国家专家组反复讨论，国家卫健委研究制定的诊疗方案试行第五版适用于全国。出院标准兼顾疾病临床表现、影像学表现、病原学检测等，符合当前疾病特点。各地都应此标准统一执行。 人民日报的微博视频,5473,612,263,"['广东今天治愈人数大于确诊人数！！太棒了', '这次疫情让我们见识了人间百态，各种黑暗和各种奇葩', '不管怎么样，治愈率越来越高就好', '赶紧把孤寡老人的钱还回去啊', '不是就你们一个个一会说能气溶胶一会说没证据支持，一会说是sars一会又口误。那我们当猴呢']"
143,https://m.weibo.cn/status/ItHrAwWqR?mblogid=ItHrAwWqR&luicode=10000011&lfid=1076032803301701,Tue Feb 11 14:15:05 +0800 2020,【#女儿出国学医父亲请战武汉#】49岁的罗二平是苏州大学附属第一医院感染病科副主任医师，参加过抗击“非典”、防治禽流感、汶川地震救援等大型医疗支援行动。2月9日，他本要送在悉尼大学学医的女儿去机场，收到单位紧急召集令后，他立即加入了江苏第五批援湖北医疗队，驰援武汉。请一定平安归来！蟹视频的秒拍视频,11274,758,488,"['老父亲一定要平安归来啊。', '请一定平安归来！', '请一定平安归来', '可是悉尼大学 怎么回去？？？哈哈哈哈哈哈哈哈是要去泰国吗？？', '请平安归来！顺便想问一下，他女儿是pr么？可以飞悉尼']"
144,https://m.weibo.cn/status/ItHcp9TOs?mblogid=ItHcp9TOs&luicode=10000011&lfid=1076032803301701,Tue Feb 11 13:37:40 +0800 2020,【爱心人士网购口罩被骗21万，#民警拍桌怒斥假卖口罩诈骗嫌疑人#】5日，河北邯郸大名一社会爱心人士报警称，为给一线医护人员捐赠口罩，被骗21.3万元。大名县公安局接警后展开调查，抓获犯罪嫌疑人肖某。肖某拿21万买了辆汽车，还买了部奢侈手机。审讯中民警怒斥其丧尽天良。新京报我们视频的秒拍视频,34849,3948,1840,"['必须严惩骗子，简直丧尽天良', '必须严惩，这个时候能干出这种事，丧尽天良', '曝光！武汉商学院！女学生宿舍被征用给被男性安保人员使用，偷看女学生衣物！！！支持征用！尊重隐私！', '别宣扬老人家捐的钱了，真要有困难我们年轻人可以捐，那些是人家的养老钱救命钱啊', '国难财必死！！！']"
145,https://m.weibo.cn/status/ItH2a7bXv?mblogid=ItH2a7bXv&luicode=10000011&lfid=1076032803301701,Tue Feb 11 13:12:26 +0800 2020,【#外省对口支援湖北分布图#来了】一方有难，八方支援！19个省份对口支援湖北各地，用爱汇聚，一起打赢疫情防控阻击战！#武汉加油#,32302,5038,1995,"['山西一挑三', '某些网民盲目且巨婴的思维真的要改一改了。国家现在内忧外患，趁你病要你命，台湾蠢蠢欲动，军机出动警告有动武的风险，美国频频使绊子，经济还面临这么大的压力，处理不好会乱的有的人闻到点腥味就闹个不停，觉得自己是正义和天使的化身你们真的是严苛的完美主义者', '广西加油', '山西给我冲！', '江西给我冲鸭！！！随州加油！江西加油！']"
146,https://m.weibo.cn/status/ItGTGr6Tz?mblogid=ItGTGr6Tz&luicode=10000011&lfid=1076032803301701,Tue Feb 11 12:51:32 +0800 2020,【送别！山西一#49岁辅警倒在防疫一线#】据@平安晋城 ，田计强，男，1971年10月出生，生前系山西省沁水县公安局龙港中心派出所辅警。2月4日8时15分许，田计强因突发脑溢血晕倒在工作岗位上，经过六个日夜的全力抢救，于2月10日凌晨2点10分不幸逝世，年仅49岁。一路走好！,134001,11457,4459,"['基层人员太累了', '工作压力大，做的又多拿的又少', '致敬，一路走好', '🙏一路走好', '基层工作者太累了，改善一下吧，多安排一些人手，形成扁平化领导模式']"
147,https://m.weibo.cn/status/ItGNlaumd?mblogid=ItGNlaumd&luicode=10000011&lfid=1076032803301701,Tue Feb 11 12:35:55 +0800 2020,【#90后小伙隔离区里的特别生日#：#生日愿望是希望疫情早日结束#】2月9日，是武汉东西湖区径河街城管执法队队员秦毅的28岁生日。几天前，他主动请战参加隔离观察酒店的保障值守。生日这天深夜，刚刚交班的秦毅被队友叫到临时活动板房，队友为他唱起了生日歌。在这个没有鲜花、蛋糕的特殊的生日里，一碗泡面就是长寿面，疫情早日结束，就是这个年轻小伙最大的生日愿望。经视直播官方微博的微博视频,11388,1057,602,"['一则好消息，那个“闫忠文bot”因为辱骂江苏前线医生，被封号了✌', '我看到那盒泡面我好难过啊', '生日快乐🎂 一切都会好的', '生日快乐🎂一切都会过去的，加油💪', '一切都要好好的呀🙏']"
148,https://m.weibo.cn/status/ItGwQrHE6?mblogid=ItGwQrHE6&luicode=10000011&lfid=1076032803301701,Tue Feb 11 11:55:17 +0800 2020,【#确诊宝宝看到穿防护服的人会笑#：入院6天情况已在好转】广州市妇女儿童医疗中心收治了一名仅两个月大的女宝宝，这是广东目前年龄最小的新冠肺炎确诊病例。入院已6天，宝宝情况已好转，现在一见到护士们就会笑。照顾宝宝的护士彭纷霞说：“我觉得她是把穿着防护服的人都当做了妈妈。”广州日报的微博视频,220558,4085,3361,"['小宝贝一定知道 他们都是天使吧', '孩子眼里的妈妈！天使👼妈妈！', '看到天使当然会笑啦', '告诉你个秘密 打完各种疫苗看见穿白的就哭', '也给大家说个好消息！我的家乡小梧州确诊五例，五例全治愈啦！！其他的也一定能战胜病毒的']"
149,https://m.weibo.cn/status/ItGqe0K4s?mblogid=ItGqe0K4s&luicode=10000011&lfid=1076032803301701,Tue Feb 11 11:38:58 +0800 2020,【#武汉危重患者自述好转经过#，一定要有信心，听从医护人员指导】10日下午，武汉协和医院西院区隔离病区内，43岁的患者王先生讲述从病情危重到病情平稳的过程，用真实经历告诉患者：只要有信心，听从医护人员指导，一定能恢复健康。北京医疗队北京世纪坛医院领队丁新民医生表示3点很关键：①一定要吃东西；②好好休息，减少耗氧动作；③一定要有信心，相信医务人员。北京日报都视频的秒拍视频,7767,796,661,"['恭喜！！！！', '其实我真的觉得国家已经做的很好了。几千个亿免费给治疗 不需要你花一分钱 每天不重样的给医护和病患搭配三餐 全国加一起已经开除700多个 监督不到位的🐶官 还有很多为人民做事的 我们本来什么忙都帮不上 这个时候就不要再跟风起哄， 给国家添乱了。', '一定要坚持呀，医护人员都拼尽全力', '战胜新冠3点很关键：①一定要吃东西；②好好休息，减少耗氧动作；③一定要有信心，相信医务人员。#全民战疫#', '好消息']"
150,https://m.weibo.cn/status/ItGn44aA1?mblogid=ItGn44aA1&luicode=10000011&lfid=1076032803301701,Tue Feb 11 11:31:11 +0800 2020,【10日12时至24时，#云南新增确诊病例为零#】2月10日12时至24时，云南省报告新型冠状病毒肺炎新增确诊病例为零。全省累计报告确诊病例149例，除治愈出院者外，现均在定点医院接受隔离治疗。现有危重3例，重症15例，治愈出院19例，疑似病例109例，无死亡病例。密切接触者当日解除医学观察569人，正在观察3275人。确诊病例中，昆明市45例、西双版纳州15例、玉溪市14例、大理州13例、昭通市12例、曲靖市12例、保山市9例、丽江市7例、红河州6例、德宏州5例、楚雄州4例、普洱市4例、文山州2例、临沧市1例。（叶传增）,8969,1230,234,"['其实这次云南除了大理那点破事儿，做的真的很不错，马上启动一级响应，该封路的封路，检查的检查，隔离的隔离，还发短信通知，一天发三次，我们大云南还是可以的嘛', '云南🐂🍺', '鲜花饼🐂🍺', '评论里的智商令人堪忧 没看见是中午十二点到晚上十二点吗 卫健委一天报两次OK? 早上增加的也报了 误导谁了？还有抢物资的是大理ZF又不是云南人民 我们也觉得很丢人很抱歉 脑子不好用捐给需要的人好吗', '都要加油，稳住辛苦啦一线']"
151,https://m.weibo.cn/status/ItGkI7Dpe?mblogid=ItGkI7Dpe&luicode=10000011&lfid=1076032803301701,Tue Feb 11 11:25:23 +0800 2020,【#严格杜绝填表抗疫等形式主义#】11日国务院联防联控机制新闻发布会上，国家发展改革委秘书长丛亮说，各地要建立健全工作机制，严格杜绝“填表抗疫”等形式主义和官僚主义行为，确保复工复产安全有序。,33714,4496,1817,"['形式主义真是太多了，都是面子上的事', '事实证明现在没有外部敌人能打倒我们，脱缰的官僚主义才是我们的最大敌人', '你们这些官僚主义人士还知道自己是形式主义啊', '哦。', '形式主义害人不浅！！！']"
152,https://m.weibo.cn/status/ItGcUmR8H?mblogid=ItGcUmR8H&luicode=10000011&lfid=1076032803301701,Tue Feb 11 11:06:10 +0800 2020,【#复工后有职工确诊怎么办#?】国家卫健委疾控局负责人贺青华表示，如果复工后一个企业、一个工厂发现了确诊病人，对这个企业我们首先要对确诊病人的密切接触者全面了解清楚。①要与这个病人了解清楚，他最近都接触了哪些人，去了哪些地方。②要与单位员工了解清楚，哪些人和他接触过，他去过什么场所。通过了解，找到密切接触者，对这些密切接触者实施集中隔离观察，在这期间如果发现这些密切接触者有健康方面的问题，立即就医。如果这个病人没有被早期发现，在单位和企业出现了广泛传播，这个时候就要对企业或单位采取一定措施。如果病例的发现较早，对于密切接触者采取了严格的医学观察措施，是不需要对这个企业或单位进行关闭的。,6922,849,549,"['不要再宣传老人捐款了，这个国家应该是老有所养，而不是掏空老人家底！！！！支持的点赞！@人民日报', '复工后一个企业大量确诊可以直接宣布倒闭了。。', '一边严查死守，一边要求复工。一边没有口罩，一边要求口罩。想请问小微企业是球吗。员工所在地不让回，公司所在地不让进。老板自己都买不到口罩。去哪里发给员工。这不是苹果发布会自唱自说。请说之前结合点小微企业的实际情况', '武汉很厉害啊14号复工，别的地方都推到3月了', '买不到口罩']"
153,https://m.weibo.cn/status/ItG9tmN4x?mblogid=ItG9tmN4x&luicode=10000011&lfid=1076032803301701,Tue Feb 11 10:57:41 +0800 2020,【#西藏连续12天无新增病例#，累计确诊1例】截至2月10日24时，西藏自治区累计报告新型冠状病毒感染的肺炎确诊病例1例。现有确诊病例1例，重症病例0例，死亡病例0例，出院病例0例。目前，这名来自武汉的张姓患者生命体征平稳，其密切接触者已于2月8日全部解除医学观察。因此，西藏自治区已经连续12天没有新增新冠肺炎确诊病例或疑似病例报告。（邓建胜）,7875,782,208,"['希望全国也这样🙏', '给大家说个好消息！我的家乡小梧州确诊五例，五例全治愈啦！！其他的也一定能战胜病毒的', '请停止收取弱势群体的一生积蓄或者收入！尤其是孤寡老人，更尤其那些拾荒为生的老人！还有生活贫困人员！国家现在缺的不是钱！请停止这样的宣传！！他们的钱一分都不能要。我们国家那么强大，还用得着这点钱吗？那可能是人家的养老钱或者救命钱！', '西藏依然硬核，那家伙赶紧好，全部清零[加油][加油][加油]', '一直在关注西藏，加油！']"
154,https://m.weibo.cn/status/ItG3vo0DL?mblogid=ItG3vo0DL&luicode=10000011&lfid=1076032803301701,Tue Feb 11 10:42:59 +0800 2020,【国家卫健委：#全国疫情总体呈下降趋势#】国家卫生健康委疾控局负责人贺青华表示，目前全国除湖北以外的地区疫情总体呈下降趋势，2月10日0-24时，全国湖北以外地区新增确诊病例381例，连续第7日呈下降态势。即便包括湖北武汉在内，全国疫情也总体呈下降趋势。,22847,2329,887,"['不能松懈', '请停止收取普通人的一生积蓄或者收入！尤其是孤寡老人，更尤其那些拾荒为生的老人！还有生活贫困人员！国家现在缺的不是钱！请停止这样的宣传！！他们的钱一分都不能要。我们国家那么强大，还用得着这点钱吗？那可能是人家的养老钱或者救命钱！媒体也别再宣传这些了，令人作呕。', '稳住，我们能赢', '看下黑龙江好吗我们增长速度有点儿不乐观', '能不能别老报好消息，新年返程了吗？这样很容易让人放松警惕。还有武汉以内呢？到底有多少还没收治？都有人跳楼了。']"
155,https://m.weibo.cn/status/ItFWyzib3?mblogid=ItFWyzib3&luicode=10000011&lfid=1076032803301701,Tue Feb 11 10:25:53 +0800 2020,【#国务院联防联控机制发布会#：#口罩企业复工率超过76%#】据2月10日全国22个重点省份的最新数据显示，大家关心的口罩企业的复工率已经超过76%，防护服企业的复工率为77%，全国重点监测的粮食生产、加工企业复工率为94.6%，煤矿复产率57.8%，电力、天然气和成品油供应充足，民航、铁路、水运运输网络正常运营。,3478,588,207,"['买不到口罩的点赞', '曝光！武汉商学院！女学生宿舍被征用给被男性安保人员使用，偷看女学生衣物！！！', '建议让河南省推迟开学！！！现在河南很多学校通知17号开学 17号太早了啊 河南现在也是重灾区啊 不要让防控举措功亏一篑！强烈建议河南延迟开学延迟开学延迟开学', '去肺炎患者求助 看了一下，救救那些求助的人吧……蒋书记不是说今天清零吗……', '然而我还是没买到口罩']"
156,https://m.weibo.cn/status/ItFQF1uMO?mblogid=ItFQF1uMO&luicode=10000011&lfid=1076032803301701,Tue Feb 11 10:11:21 +0800 2020,【#人民直播#丨#国务院联防联控机制发布会#】今天上午，国务院应对新型冠状病毒感染肺炎疫情联防联控机制举行新闻发布会，国家发改委、人社部、交通运输部、国家卫健委负责人介绍切实加强疫情科学防控，有序做好企业复工复产工作有关情况。@人民日报 正在直播，关注！ 人民日报的微博视频 .,5520,480,413,"['这次疫情让我们见识了人间百态，各种黑暗和各种奇葩', '别看了，说不出个123来，没什么营养。', '去肺炎患者求助 看了一下，救救那些求助的人吧……蒋书记不是说今天清零吗……', '中国加油武汉百步亭现在什么情况了？', '加油，没有什么坎过不去的']"
157,https://m.weibo.cn/status/ItFIZ1i4B?mblogid=ItFIZ1i4B&luicode=10000011&lfid=1076032803301701,Tue Feb 11 09:52:26 +0800 2020,【10日10时至11日9时，#内蒙古无新增确诊病例#】2020年2月10日10时至11日9时，内蒙古自治区报告无新冠肺炎新增确诊病例。新增疑似病例2例。截至2月11日9时，内蒙古自治区累计报告新冠肺炎确诊病例58例，重症病例3例，危重病例5例，出院病例5例。（张枨）,26567,2992,859,"['太棒了内蒙', '内蒙地域辽阔不容易啊', '通辽高亮后 那个图案更显眼了', '请有些人不要因为一些话，或者一些图片，就弄的遥言四起，节奏满天飞，你们的言语会伤了很多人的心💔 ，不要让那些恨国党砖了空子。湖北每天都要接收大量的人和物资，难免调度和配合会出现在问题。在疫情面谁都是第一次。多些理解吧。不信谣，不传谣🙅🏻♂️ 。我们帮不了什么，但也别添乱🙊', '我们拉萨一直保持1例，也是好事👏']"
158,https://m.weibo.cn/status/ItFF18fIE?mblogid=ItFF18fIE&luicode=10000011&lfid=1076032803301701,Tue Feb 11 09:42:39 +0800 2020,【大年初三到村口，正月十七进家门！徐州#9名大货司机自发居车隔离14天#】1月22日，江苏徐州丰县大沙河镇9名司机开着八辆大货车，前往浙江金华进货。不料，疫情突然席卷全国。1月27日凌晨，他们回到了大沙河镇。“虽然咱没到过疫区，可也是从外面回来的，咱不怕一万，就怕万一。”9个人一致决定把车停下自我隔离。亲人和村干部给他们带来铁锅、食物、消毒酒精、体温计等。白天，他们自己生火做饭。夜里，他们睡在驾驶室。2月10日，9名大货司机，结束了自我隔离。 网页链接,16834,1280,518,"['做的好', '好人一生平安，谢谢🙏', '这次疫情让我们见识了人间百态，各种黑暗和各种奇葩', '要是都有这素质还至于这样么……', '为这些师傅点赞，终于可以回家了，辛苦了']"
159,https://m.weibo.cn/status/ItFzjpdlh?mblogid=ItFzjpdlh&luicode=10000011&lfid=1076032803301701,Tue Feb 11 09:28:37 +0800 2020,【周知！两高两部：#严惩10类妨害疫情防控行为#】10日，最高人民法院、最高人民检察院、公安部、司法部联合印发《关于依法惩治妨害新型冠状病毒感染肺炎疫情防控违法犯罪的意见》，明确要依法严惩这10类违法犯罪！戳图了解↓↓转发周知！（最高人民检察院）,8275,1375,3499,"['什么时候吊销方舟子护照', '有时候谣言和真相恐怕没那么容易分的清吧，尤其是这个节骨眼上。再说了大家都是人，都会有误判的时候。只能说谁拳头硬，谁说了算。', '我来看看，昨天那些跟着节奏遥言走的，今天有没有为了你们的言语道歉，是不是睡一觉起来，所以都可以淡忘', '支持国家相信党！一定会打赢这场防疫狙击战！[加油]', '终于清净一点了，看微博看的快抑郁啦，大家一定要客观理性啊，这几天一个节奏跟着一个，好专业啊！和他们理论，感觉都是一帮无脑喷啊，刷屏带节奏的多么像追星控评的感觉，明星也得赶紧复工啊！还新闻场所一遍净土']"
160,https://m.weibo.cn/status/ItFrrzKQE?mblogid=ItFrrzKQE&luicode=10000011&lfid=1076032803301701,Tue Feb 11 09:09:14 +0800 2020,【向英雄致敬！4名#90后女孩漫画记录武汉抗疫历程#】近日，4位90后武汉女孩用手中的画笔记录了武汉抗疫期间的点点滴滴。从疫情爆发到武汉封城，从本地医院人满为患到全国医疗力量驰援湖北，从医疗物资紧缺到各地向武汉捐款捐物…疫情中的这些瞬间，每一个故事、每一个人都值得铭记。（插画师：魏杉杉 ）中新视频的秒拍视频,5839,532,1411,"['也 给大家说个好消息！我的家乡小梧州确诊五例，五例全治愈啦！！其他的也一定能战胜病毒的', '每一个瞬间，都是那么感人，小女孩棒棒哒', '向英雄致敬，画得很棒', '致敬，感谢有你们 愿平安', '谢谢有你们，我们才如此安心，加油加油，应收尽收，不再有遗漏']"
161,https://m.weibo.cn/status/ItFnE7la5?mblogid=ItFnE7la5&luicode=10000011&lfid=1076032803301701,Tue Feb 11 08:59:52 +0800 2020,【#湖北省卫健委书记及主任被免职#】昨晚召开的湖北省委常委会决定：免去张晋、刘英姿省卫健委党组书记和主任职务，由省委常委王贺胜兼任两职。（央视）,20004,3249,1389,"['好', '支持国家决定', '好！相信国家！支持！', '相信国家！支持更多能人上任！', '支持中央决定！']"
162,https://m.weibo.cn/status/ItFeQkmZO?mblogid=ItFeQkmZO&luicode=10000011&lfid=1076032803301701,Tue Feb 11 08:38:11 +0800 2020,【#西藏林芝劝返41个旅游团#，未发现旅游投诉】10日，记者从西藏自治区新冠肺炎疫情防控工作第三场新闻发布会上获悉，疫情防控工作开展以来，林芝市共劝返旅游团队41个，取消旅游包机航班3个，游客近5000余人次，期间未发生任何旅游投诉事件。（徐驭尧）网页链接,117195,3240,928,"['还有人去旅游？？？？？', '别去西藏了吧。。。西藏也怕啊。。。。', '那里是一片净土，不希望被污染了，大家以后再去吧', '这种时候还有旅游的，真不知道咋想的', '这要是还投诉，那就有意思了，国难当头，大局为重！！！别千里送病毒的现象出现！！！']"
163,https://m.weibo.cn/status/ItF8NC47V?mblogid=ItF8NC47V&luicode=10000011&lfid=1076032803301701,Tue Feb 11 08:23:18 +0800 2020,【#湖北以外地区新增病例连降七天#】据国家卫健委数据统计，2月10日0—24时，全国湖北以外地区新增确诊病例381例，连续第7日呈下降态势。而过去7日这一数据分别为：890例(3日)、731例(4日)、707例(5日)、696例(6日)，558例（7日），509（8日），444例（9日）。,13890,1772,855,"['给大家说个好消息！我的家乡小梧州确诊五例，五例全治愈啦！！其他的也一定能战胜病毒的', '就这么一直降到0吧', '如果不是国家及时出台严厉措施，我们每个家庭、每个人毫无疑问现在面临的都将是浩劫！！加油，我们一定能战胜这场疫情', '太好啦！离火锅烧烤串串炸鸡不远啦', '希望不是假的，为了下降而下降。一味强调下降会减轻湖北以外的防范意识。即时是每天100例，仍然很严峻，不可掉以轻心。作为官媒，不要假大空。']"
164,https://m.weibo.cn/status/ItF5Hy6Jh?mblogid=ItF5Hy6Jh&luicode=10000011&lfid=1076032803301701,Tue Feb 11 08:15:39 +0800 2020,【#全国累计治愈出院3996例#】2月10日0—24时，当日新增治愈出院病例716例（湖北427例），解除医学观察的密切接触者26724人。截至2月10日24时，累计治愈出院病例3996例。,9422,1327,645,"['给大家说个好消息！我的家乡小梧州确诊五例，五例全治愈啦！！其他的也一定能战胜病毒的致敬最勇敢的白衣战士 谢谢你们，始终战斗在疫情第一线，谢谢你们，用一双勤劳的双手救助一个又一个患者，谢谢你们，在过节期间放弃一切，全身心投入工作中，感谢你们，这个世界因为有你们，而变得温暖', '请有些人不要因为一些话，或者一些图片，就弄的遥言四起，节奏满天飞，你们的言语会伤了很多人的心💔 ，不要让那些恨国党砖了空子。湖北每天都要接收大量的人和物资，难免调度和配合会出现在问题。在疫情面谁都是第一次。多些理解吧。不信谣，不传谣🙅🏻♂️ 。我们帮不了什么，但也别添乱🙊', '会好的', '降了降了降了！！！而且张定宇院长说，这是自限性疾病，大家不要恐慌啦', '这么多了？？！']"
165,https://m.weibo.cn/status/ItF4YC50e?mblogid=ItF4YC50e&luicode=10000011&lfid=1076032803301701,Tue Feb 11 08:13:53 +0800 2020,【#全国新增确诊2478例#，#全国累计确诊42638例#】2月10日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告，新增确诊病例2478例（湖北2097例），新增重症病例849例（湖北839例），新增死亡病例108例（湖北103例，北京、天津、黑龙江、安徽、河南各1例），新增疑似病例3536例（湖北1814例）。当日新增治愈出院病例716例（湖北427例），解除医学观察的密切接触者26724人。截至2月10日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例37626例（其中重症病例7333例），累计治愈出院病例3996例（浙江核减1例），累计死亡病例1016例，累计报告确诊病例42638例（浙江核减12例，江西核增1例），现有疑似病例21675例。累计追踪到密切接触者428438人，尚在医学观察的密切接触者187728人。累计收到港澳台地区通报确诊病例70例：香港特别行政区42例（死亡1例），澳门特别行政区10例（治愈出院1例），台湾地区18例（治愈出院1例）。,6512,1141,895,"['给大家说个好消息！我的家乡小梧州确诊五例，五例全治愈啦！！其他的也一定能战胜病毒的致敬最勇敢的白衣战士 谢谢你们，始终战斗在疫情第一线，谢谢你们，用一双勤劳的双手救助一个又一个患者，谢谢你们，在过节期间放弃一切，全身心投入工作中，感谢你们，这个世界因为有你们，而变得温暖', '春天来了，拐点也不远了🙏🙏', '定额每天最多检测4000，然后数据每天稳定在3000多，呵呵', '多喝一碗蝙蝠汤，火葬场里睡得香。尝了一碗穿山甲，寿衣穿得很优雅。吃了一块鳄鱼肉，地府里面个人秀。野味好啊野味妙，野味吃完遗像笑。野生动物做得好，骨灰盒里乐逍遥。', '不要在增长了一个个冰冷的数字都是一个个现货的生命啊']"
166,https://m.weibo.cn/status/ItETjwucH?mblogid=ItETjwucH&luicode=10000011&lfid=1076032803301701,Tue Feb 11 07:45:09 +0800 2020,【习近平：#一定会胜利#】#习近平在北京调研指导疫情防控工作#,31589,2644,3697,"['连大大都是普通口罩，真是辛苦了', '大大辛苦了', '这一战，我们能赢', '我们一定会赢', '一定会胜利，我们能赢！！']"
167,https://m.weibo.cn/status/ItEK3rbVc?mblogid=ItEK3rbVc&luicode=10000011&lfid=1076032803301701,Tue Feb 11 07:22:20 +0800 2020,【全国人大常委会法工委：#已启动野生动物保护法修改工作#】全国人大常委会法工委相关负责人10日就疫情防控中，社会普遍关心的法律问题进行解答。法工委经济法室主任王瑞贺说，全国人大常委会法工委已经部署启动野生动物保护法的修改工作，拟将修改野生动物保护法增加列入常委会今年的立法工作计划，并加快动物防疫法等法律的修改进程。你关心的疫情防控相关法律问题，全国人大常委会法工委权威解答来了！,25495,2916,1776,"['把医生的保护政策也安排一下', '给大家说个好消息！我的家乡小梧州确诊五例，五例全治愈啦！！其他的也一定能战胜病毒的', '吃野味牢底坐穿。', '人大对慈善机构信息透明这块怎么看', '直接死刑']"
