,微博地址:,发布时间:,微博标题:,点赞数:,评论数,转发数,评论
1641,https://m.weibo.cn/status/IBpAN4Fiq?mblogid=IBpAN4Fiq&luicode=10000011&lfid=1076032803301701,Thu Apr 02 07:30:44 +0800 2020,【#意大利3000万海外口罩2200万来自中国#】当地时间4月1日下午，意大利外交与国际合作部长迪马约在众议院接受问询时表示，自疫情暴发以来，意大利总计从海外获得约3000万只口罩，其中2200万只来自于中国。迪马约称，新冠肺炎疫情暴发后，意大利医疗物资和个人防护用品全面告急，他与包括中国在内的多国外长紧急沟通，获得了大量援助，同时也动员全部外交力量协助开展全球采购。目前已经与中国企业签署合同以市场价购买1.8亿只口罩，其中第一批700万只已在3月31日运抵意大利，如果未来交付顺利，将能够满足全国每月9000万只口罩的需求。（央视）,162960,4364,1528,"['特朗普：“你可以用围巾，也可以用别的东西遮脸，不一定得是口罩。”', '先付款，后发货，谢谢。', '农夫与蛇', '意大利应该学会拒绝', '希望DG那两负责人能有骨气一些，不要用中国的物资……']"
1642,https://m.weibo.cn/status/IBpqDpbbM?mblogid=IBpqDpbbM&luicode=10000011&lfid=1076032803301701,Thu Apr 02 07:05:43 +0800 2020,【微视频｜#至暗时刻闪烁过的光#】过去的两个多月，可能是大多数武汉人生命中的至暗时刻。当我们都成为战士，才知道胜利的艰辛。那些黑暗里闪烁过的星光，就是你我他…一段MV，献给疫情中携手奋战的每一个人↓↓ 人民日报的微博视频,9695,1055,2710,"['经历了这一次我才发现在中国生活有多好，这一段时间的国外总给我一种在看迷惑大赏的感觉', '武汉加油，春天来了', '大家在一起 共抗疫情 汇聚刺破黑暗的力量！', '青岛洋大人管管吧', '向逆行者致敬']"
1643,https://m.weibo.cn/status/IBpjfF8SU?mblogid=IBpjfF8SU&luicode=10000011&lfid=1076032803301701,Thu Apr 02 06:47:32 +0800 2020,【#美国确诊人数超20万#】 据美国约翰斯·霍普金斯大学发布的全球新冠肺炎数据实时统计系统，截至美国东部时间4月1日晚6时，全美共报告新冠肺炎确诊209071例，死亡4757例，治愈8434例。过去24小时，新增确诊24888例，新增死亡947例。目前，美国的确诊人数已是中国的2.5倍，死亡人数也超过了中国。全美疫情最严重的纽约州，目前累计确诊83712例，累计死亡1941例。1日当天新增确诊7650例，新增死亡248例。纽约州的确诊人数已经超过中国。#美国新冠肺炎确诊超20万例#（人民日报记者张梦旭）,310787,13541,3804,"['川普：就当这是一场梦 醒了很久还是很感动。喜欢我很辛苦，其实我都清楚', '中国仅用2个月把疫情完全控制，美国仅用不到一个月被疫情完全控制，美国好嘢！', '美国可能是世界上第一个没有拐点的国家', '有二说二，美国这次在防护疫情真的做的很好了，自从新冠出现了，他们还是没有一点松懈的战胜流感', '特朗普是治愈系，以前我看到他就想笑，现在他让我把一切都看开了，他都能当总统，这个世界还有什么事不会发生？']"
1644,https://m.weibo.cn/status/IBpfV8QMz?mblogid=IBpfV8QMz&luicode=10000011&lfid=1076032803301701,Thu Apr 02 06:39:19 +0800 2020,【#世卫组织称未来几天全球病例将超100万#，#新冠肺炎是人类第一个冠状病毒大流行#】世卫组织总干事谭德塞在4月1日表示，在过去5周，确诊病例接近爆发性增长，几乎所有国家和地区都报告了确诊病例。过去一周，死亡病例增长了一倍多，在未来几天内，确诊病例将超过100万，死亡病例将超过5万。世卫组织表示，新冠肺炎是人类面临的第一个冠状病毒大流行，人们对于病毒所知有限，世卫组织致力于向世界所有国家提供建立在事实基础上的防控指南。 #新冠是人类第一个冠状病毒大流行#（人民日报记者张朋辉）,349145,7895,6360,"['特朗普：哦，我的上帝，当初我释放这病毒，从未想过它居然还会回娘家，啊，我这该死的的猪脑', '病毒: 我回到美国一下飞机，就震惊了，这里的空气是如此乡甜，不像在中国，人们都带5个口罩，恶劣的环境让我无法生存。这里充满了自由的气息，热情奔放的人们，感谢伟大的川普总统，在我危难之际拯救了我，我非常想报答他，只有它最懂我', '解气！中国反击了！以后有欧盟，美国认证，没有中国认证的医疗物资不准出口，我不卖了！', '经历了这一次我才发现在中国生活有多好，这一段时间的国外总给我一种在看迷惑大赏的感觉', '崂山事件：这都什么年代了，你们见了外国人还是要下跪吗\U0001f9ce♂️？外国人就可以插队啊？在中国还让中国人出去？请立即让他们滚出中国，你们在国外能享受超国民待遇吗？请立即驱逐出境，卫健委领导滚出来道歉。']"
1645,https://m.weibo.cn/status/IBmUWxxRM?mblogid=IBmUWxxRM&luicode=10000011&lfid=1076032803301701,Thu Apr 02 00:42:09 +0800 2020,【#广州通报外籍新冠肺炎患者打伤护士#：已立刑事案件调查】据@广州公安 ：广州市公安局新闻办公室今天（4月2日）凌晨0时40分通报：4月1日7时28分许，广州市公安局110台接到报警，称市第八人民医院嘉禾院区住院部一楼隔离病区（以下简称“市八医院”），有一名外籍新冠肺炎确诊患者不配合治疗，并将一女护士打伤。广州白云警方立即派员到场处置。经初步调查：当天7时20分许，市八医院隔离病区女护士汪某请一外籍新冠肺炎确诊患者OKONKWONWOYE CHIKA PATRICK（男，47岁，尼日利亚籍）抽血检查，该患者不予理睬，还紧随其后试图强行走出隔离病房。护士见状立即将其阻拦，被其推倒在地殴打并咬伤脸部。经法医检查，护士汪某面部、脖颈处以及腰部都发现损伤，鉴定为轻微伤。该外籍确诊患者3月20日自境外入境广州，接受新冠病毒核酸检测呈阳性，23日被送市八医院进行隔离治疗。目前其核酸检测仍为阳性。目前，该医院已加强内部隔离区安保力量。同时，广州警方已立刑事案件对此事进行调查，并进一步加强了对医院内部及周边的安保工作。涉案嫌疑人目前正在警方监管下隔离治疗，待其治疗结束，警方将立即对其采取刑事强制措施，并依据中华人民共和国传染病防治法、刑法、外国人入境出境管理法等法律法规，坚决依法严肃处理。警方重申：疫情防控期间，所有入境人员都应严格遵守中华人民共和国传染病防治法等相关法律和疫情防控相关规定。对虚报信息、隐瞒病情、逃避隔离观察等拒绝执行疫情防控措施的违法犯罪行为，公安机关将依法追究其法律责任。,690452,47720,14146,"['求自费+罚款+遣返+从此拒绝入境', '市八医院就是广州市传染病医院，这次广州市特地腾出来只收治新冠肺炎的医院，有抗击非典立下的战功和优良传统，集结了多少最精锐的医护人员，前期收治的很多都是危重症的病人，可以说是这次疫情期间广州最忙最累的医院了，遇到这种外籍患者，如果不严加处理，会伤了医护人员的心。一定要严惩', '我看那个视频了，护士姐姐特别漂亮，从疫情开始前她们一直奋战在一线，钦佩她们', '立刻驱逐出境', '除了驱逐出境 也要让他接受法律的制裁！得到该有的惩罚']"
1646,https://m.weibo.cn/status/IBmNN0gAQ?mblogid=IBmNN0gAQ&luicode=10000011&lfid=1076032803301701,Thu Apr 02 00:24:31 +0800 2020,【#意大利新冠肺炎累计确诊超11万例#，#意大利延长全国封锁措施#】根据意大利民事保护部门公布的最新数据，截至当地时间4月1日18时，意大利现有新冠肺炎确诊病例80572例，死亡13155例，治愈16847例，累计确诊病例110574例，较3月31日18时新增确诊4782例，新增727例死亡病例。意大利卫生部长罗伯托·斯佩兰扎当日宣布，意大利将把全国封锁措施延长至4月13日。（人民日报记者韩硕）,18543,2255,722,"['人类命运共同体 一起加油吧', '意大利挺住！我们会援助你们的。', '11w，太可怕了', '加油吧，数字天天增，可怕(๑ó﹏ò๑)', '死亡比老美多....']"
1647,https://m.weibo.cn/status/IBmAUhGWy?mblogid=IBmAUhGWy&luicode=10000011&lfid=1076032803301701,Wed Apr 01 23:52:46 +0800 2020,【#你好，明天#】欧美疫情形势严峻，可近来却有个别声音想“甩锅”中国。中国抗疫对世界的巨大贡献有目共睹，把水搅浑难道能改变事实真相？病毒不讲意识形态，不分国家种族，甩锅推责不会让病毒消失，团结抗疫才是唯一出路。人的生命和健康是第一位的，与其到处找替罪羊，亡羊补牢才更该是当务之急。,20624,2691,1970,"['团结抗疫才是唯一出路！拒绝“甩锅”！', '团结抗疫拒绝甩锅🇨🇳', '病毒是我们全人类共同的敌人，当务之急团结抗疫才是唯一出路。', '不容歪曲', '中国明天会更好！']"
1648,https://m.weibo.cn/status/IBmfMon4d?mblogid=IBmfMon4d&luicode=10000011&lfid=1076032803301701,Wed Apr 01 23:00:44 +0800 2020,【#新冠疫苗志愿者vlog#】新冠疫苗志愿者朱傲冰发布接种第十四天“疫苗日志”，#新冠疫苗志愿者化身湖北特产代言人#↓↓网友：最后面无表情的“买它买它”有点萌#帮湖北拼一单#Aice朱傲冰的微博视频,17542,1846,737,"['好可爱呀，志愿者你也是很棒的人！', '挺帅！', '这个小哥哥长得有点像欧豪', '很正经又很可爱祝安好', '单身吗替单身狗问']"
1649,https://m.weibo.cn/status/IBlUWt0aV?mblogid=IBlUWt0aV&luicode=10000011&lfid=1076032803301701,Wed Apr 01 22:09:24 +0800 2020,【#战疫一线铁人张定宇的故事#】在这次抗击疫情战斗中，金银潭医院始终引人关注。而这里另外备受关注的，就是身患渐冻症的“铁人院长”张定宇。日日夜夜、风风火火、铿铿锵锵，张定宇和他的战友，用最大努力和最小牺牲，为保护这座城市尽了全力！#铁人张定宇#的故事，让人动容↓↓ 抗疫一线的故事：铁人张定宇,12706,1227,2438,"['英雄致敬', '国家的英雄', '他是我们这个时代的英雄！', '辛苦了', '辛苦了']"
1650,https://m.weibo.cn/status/IBlIf0iHA?mblogid=IBlIf0iHA&luicode=10000011&lfid=1076032803301701,Wed Apr 01 21:38:06 +0800 2020,【#向充满希望的春天出发#！】告别三月，我们迎来人间四月天。春光中，一列列货车、客车恢复正常运营，奔驰在城市和乡村之间，穿行在春暖花开的大地上。它们满载着新生与梦想，奔向充满希望的春天。鲜花盛开，春风拂面，愿我们都能不负春光！#复工复产保卫战#,6179,1240,1345,"['奔向充满希望的春天。鲜花盛开，春风拂面，愿我们都能不负春光', '春暖花开，春意盎然，愿我们都能不负春光', '告别三月，我们迎来人间四月天。愿我们都能不负春光', '告别三月的痛苦 迎来四月的新生', '四月一定会是美好的一个月！']"
1651,https://m.weibo.cn/status/IBlyOeQOm?mblogid=IBlyOeQOm&luicode=10000011&lfid=1076032803301701,Wed Apr 01 21:14:52 +0800 2020,【#华春莹回应台湾捐1000万口罩给欧美#】4月1日，外交部发言人华春莹主持例行记者会。有记者提问，台湾捐赠1000万口罩给欧美国家，发言人对此有何评论？发言人华春莹对此回应，如果我没有记错的话，在大陆刚刚发生疫情的时候，台湾当局发公告不允许口罩出口。目前美国国内疫情形势十分严峻，中国一些地方省市和企业纷纷向美国人民提供力所能及的帮助。如果台湾地区有能力愿意提供帮助的话，乐见其成。但我想提醒一点，如果岛内个别人想借疫情搞什么政治操弄，可能他们就得自省自重了。网页链接,176074,7590,3479,"['华姐霸气', '哈哈哈，咱们老大都说了，人类命运共同体，我们国家一个省已经给欧美救助了[可愛][可愛][可愛]', '捐了就捐了呗，这就是咱们中国捐的，这是宣扬人道主义的好事还非得提出来说，怪不好意思的', '外交部发言总能引起舒适', '不是一千万，是一千片']"
1652,https://m.weibo.cn/status/IBluwiCux?mblogid=IBluwiCux&luicode=10000011&lfid=1076032803301701,Wed Apr 01 21:04:18 +0800 2020,【#张文宏说无症状感染者没那么可怕#，但不能忽略】复旦大学附属华山医院感染科主任张文宏日前表示，无症状感染现象在传染病里比较常见，对此既要重视，但是又不能过度解读。有无症状携带者，肯定会有有症状感染者。一个社会中全是无症状感染者在人群中潜伏是不现实的。现在全国大多数地区有症状的病例基本上都没有，无症状感染者相应地就会很少或是没有。看看新闻Knews的秒拍视频,45653,2563,2579,"['你和钟爷爷说的我是信的', '一定不能忽视！！！严防死守这狡猾的病毒', '这个主任讲话 听着好安心', '嗷吆，张医生理发了。。。。哈哈哈哈哈哈哈哈哈哈。。前段时间没理发的，都长出刘海了', '张医生的小眼睛乌黑的眼圈辛苦了']"
1653,https://m.weibo.cn/status/IBkSb1WJH?mblogid=IBkSb1WJH&luicode=10000011&lfid=1076032803301701,Wed Apr 01 19:29:50 +0800 2020,【最新数据：#中国以外累计确诊774703例#】截至北京时间4月1日12时，除中国外，202个国家和地区累计确诊773991例，钻石公主号邮轮712例，累计死亡38681例。#美国累计确诊新冠肺炎189624例#，转发关注#新冠肺炎疫情全球走势#！,3399,868,675,"['美国位居世界第一！', '美国就是美国 事事争第一啊', '都这样了，欧美还有那么多不戴口罩的是真的难以理解咯！🙏🙏🙏', '希望快点好起来，都是地球村，全球不行，我们的收入也会跟着不行', '有一说一，特没谱做的可以，美国现在流感都没有了']"
1654,https://m.weibo.cn/status/IBkEsloC5?mblogid=IBkEsloC5&luicode=10000011&lfid=1076032803301701,Wed Apr 01 18:56:02 +0800 2020,【为了仍在院治疗的一千多名患者，#五院士领衔留在武汉继续战斗#】截至3月31日，湖北仍在院治疗的新冠肺炎患者有1283例，其中重症311例、危重症124例。为了这1283位患者，黄璐琦、张伯礼、王辰、乔杰、陈薇5位院士以及一群白衣战士仍在坚守，继续与死神赛跑。（长江日报）,24090,1630,2514,"['所以医护人员真的可以涨下工资，最近生病了去医院，感觉就算是普通医生也天天戴着口罩，呼吸难受就算了，脸上都被压出了印子，真心不容易啊', '郏县今天有很多传言，县里的确都封了，是什么情况，为什么这么严重？有说法吗？', '张伯礼院士刚做完手术，保重身体啊！', '致一线最可爱的人加油！', '辛苦了']"
1655,https://m.weibo.cn/status/IBksGcLeB?mblogid=IBksGcLeB&luicode=10000011&lfid=1076032803301701,Wed Apr 01 18:27:01 +0800 2020,【#钟南山判断国内不会有第二波疫情暴发#】4月1日，接受采访时，#钟南山表示无症状感染者不会引起大暴发#。他表示，因为我们有强有力的监测系统，一旦发现（无症状感染者）立即隔离，同时对相关接触者也立即隔离观察，第一时间切断传播链的话，不会出现像第一波那样的疫情暴发。深圳卫视深视新闻的微博视频,99610,4684,5872,"['钟老和团队辛苦了 大家要注意防范', '钟老 说的的我就放心了', '太好了', '已经准备充分，怎么可能重蹈覆辙', '那也要看外国人是不是积极戴口罩了']"
1656,https://m.weibo.cn/status/IBk9B3WIQ?mblogid=IBk9B3WIQ&luicode=10000011&lfid=1076032803301701,Wed Apr 01 17:40:00 +0800 2020,【#西班牙新冠肺炎确诊病例超过10万#】据西班牙卫生部4月1日公布的数据，西班牙较前日新增确诊病例7719例，新增死亡病例864例，累计确诊病例达102136例，其中9053人死亡，22647人治愈出院。#西班牙成第三个确诊超10万国家#。（人民日报记者姜波）,3973,689,328,"['为什么西班牙大多数人还是不戴口罩？', '天呐，怎么增长的这么快，要注意呀！！', '共同抗疫，加油💪', '太难了吧 西班牙加油', '希望疫情能快点结束']"
1657,https://m.weibo.cn/status/IBk4A8ewq?mblogid=IBk4A8ewq&luicode=10000011&lfid=1076032803301701,Wed Apr 01 17:27:39 +0800 2020,【#中方回应蓬佩奥称美抗疫国际援助远超中国#：尽心尽力，无意攀比】据报道，美国国务卿蓬佩奥3月31日在国务院记者会上说，美国对国际抗击新冠肺炎疫情资助的数额远远超过中国，只要看到高质量、有效的援助，那就是“美方的慷慨”。4月1日#华春莹发问蓬佩奥把美国际援助从1948年算起#：我仔细看了这场发布会，注意到有个数字，蓬佩奥国务卿把对国际援助的时间从1948年算起，当时我就在琢磨他为何要从1948年算起？我很好奇的是美国近年来到底提供了多少国际援助。华春莹指出，美国作为全球第一大经济体和综合实力最强的发达国家，如果能给其他发展中国家多提供一些援助，（中方）当然是十分欢迎的，多多益善。这也是美国作为世界上最大的发达国家应尽的责任和义务，也是发达国家应该为发展中国家作出的承诺。中国作为最大的发展中国家，我们一直在南南合作框架下，为其他发展中国家提供不附加任何政治条件的援助，中国当前在本国抗击疫情同时，也在尽己所能为其他形势严峻、有需要的国家提供力所能及的支持和帮助，这既是出于人道主义精神，也是对各国此前支持中国的投桃报李。我们这么做是尽心尽力，无意跟任何国家进行攀比。人民日报的微博视频,18109,2067,1513,"['不要脸乘100', '你们还有人性么？人家美国有难，你们不帮忙不说，还落井下石。哼我都准备了500亿，要不是最近居委会抓的严，不让路边随便烧纸，否则我早都把钱捐给美国了', '对美国就一个字：gun', '来个简单粗暴的，一个赞蓬佩奥少活一天', '做人不可太🇺🇸']"
1658,https://m.weibo.cn/status/IBjZ7fSij?mblogid=IBjZ7fSij&luicode=10000011&lfid=1076032803301701,Wed Apr 01 17:14:11 +0800 2020,【外交部回应#美国拒绝进口中国KN95口罩#：抗疫物资认证标准差异不应成为合作障碍】4月1日，外交部发言人华春莹针对“美国食品药品管理局（FDA）拒绝允许N95口罩的中国替代品KN95口罩入美”的提问回应称，不清楚美方出于什么考虑作此决定。华春莹表示，当前疫情形势下，口罩是各国急需物资，中国国内的需求量也很大。中方企业正在开足马力、加班加点、夜以继日地生产，在满足国内需求的同时，尽量为各国防控疫情提供保障。的确，抗疫物资供应还涉及不同国家和地区对产品的认证标准差异等具体问题。但这些问题不应成为抗疫物资合作的障碍。（环球网）,51200,4813,1516,"['你们还有人性么？人家美国有难，你们不帮忙不说，还落井下石。哼我都准备了500亿，要不是最近居委会抓的严，不让路边随便烧纸，否则我早都把钱捐给美国了', '不要拉倒', '美国物资丰富，医疗体系完善，政府执行力强，所以这是一定的', '不用就挺着', '放心，他们有围巾。。']"
1659,https://m.weibo.cn/status/IBjRqh6m2?mblogid=IBjRqh6m2&luicode=10000011&lfid=1076032803301701,Wed Apr 01 16:55:14 +0800 2020,【北京：#外地来京就医需隔离14天#】北京市卫健委新闻发言人高小俊表示，按北京市现行的疫情防控要求，返京人员和来京人员均需居家或集中隔离14天。#北京建议京外患者疫情期间优先当地就医#，减少往返路途中的感染风险。对当地救治能力欠缺的，且需尽快治疗的患者，建议可通过当地医院与北京有关医院联系，通过远程医疗方式为患者进行会诊，然后决定进一步治疗方案。（北京日报） 人民日报的微博视频,1942,677,277,"['都说了特殊情况特殊对待了，还杠。平时不关注北京新闻，这个时候关注的密切了。当时整个医院好多普通科室闹感染的时候，你们关注吗？这次感觉会动到自己的切身利益就来吼啦，到底谁才是大老爷啊。', '越是严格越是负责人！', '支持！', '还是谨慎点，继续隔离吧', '坐等当地小医院和北京大医院的远程会诊实现。']"
1660,https://m.weibo.cn/status/IBjLmpMIO?mblogid=IBjLmpMIO&luicode=10000011&lfid=1076032803301701,Wed Apr 01 16:40:18 +0800 2020,【北京：#清明外出旅行返京后仍需居家隔离14天#】4月1日，北京市人民政府副秘书长陈蓓表示，鉴于北京疫情防控仍然面临严峻复杂的局面，因此北京各方面的防控措施一点也不能松懈，必须从严从实落实各方面要求。清明期间，如有出京旅行返回以后的情况，相关人员仍必须落实居家隔离14天的相关要求。,17080,1777,1686,"['对啊，这才是正确的决策', '还是尽量别出去了吧 特殊情况', '别把国际航班往别的地方扔行吗？就北京人的命金贵？全国其他地方都是贱民？', '有些人是旅行，有些人可就盼着这种假期能回家呢', '清明假期也得留在北京了 京津冀一体化终究是个梦']"
1661,https://m.weibo.cn/status/IBjvijLP4?mblogid=IBjvijLP4&luicode=10000011&lfid=1076032803301701,Wed Apr 01 16:00:43 +0800 2020,【#人民直播#：#湖北发布会介绍稳就业措施#】4月1日下午四点，湖北省新型冠状病毒肺炎疫情防控工作指挥部召开第61场新闻发布会，解读稳就业工作的若干措施，介绍统筹推进疫情防控和经济社会发展，全力稳岗促就业的举措，并回答记者提问。@人民日报 正在直播↓一起关注！ 人民日报的微博视频 .,1642,1236,370,"['美国失业人数增加，中国就业人数增加', '毕业生碰到这种情况太艰难了', '希望越来越好，早点正规', '快把就业问题解决了吧，太难了', '稳就业']"
1662,https://m.weibo.cn/status/IBjrE1mwq?mblogid=IBjrE1mwq&luicode=10000011&lfid=1076032803301701,Wed Apr 01 15:51:42 +0800 2020,【#河北鼓励周末2.5天弹性休假#】近日，河北省文化和旅游厅印发《河北省文化和旅游产业恢复振兴指导意见》，提出将鼓励推行周末2.5天弹性休假，做精“2.5天微度假”品牌，满足环京津周末、小长假微度假市场需求。河北还将加大景区门票减免力度，#河北鼓励A级景区对抗疫一线工作者免票#，对随行家属实行半价优惠，对企业、学校等开展的团建、研学活动给予优惠。（人民日报记者史自强）,32803,4374,1354,"['这个我可就支持了', '有时候双休都是一种奢望', '呵呵 在这之前先把 双休全布落实一下吗 不过你旅游文化厅有毛用', '先把双休和加班补贴落实了吧', '能直接发通知吗？别鼓励 鼓励就相当于没有~~~~~']"
1663,https://m.weibo.cn/status/IBjlrvI2G?mblogid=IBjlrvI2G&luicode=10000011&lfid=1076032803301701,Wed Apr 01 15:36:27 +0800 2020,【#外交部协调为在英学子归国增加航班#】据央视，外交部发言人华春莹在今天举行的例行记者会上介绍，考虑到当前英国疫情形势以及当地中国留学生面临的各种困难，外交部正在积极协调民航等部门，#外交部2日将增加临时航班赴英# ，为确有困难的海外学子归国提供便利。人民日报的微博视频,16133,2147,502,"['最大的道德绑架就是留学生群体绑架了整个中国。', '支持费用自理！国家派飞机过去就很不容易了', '端起碗吃饭，放下碗骂娘的，可以不用接回来了', '我们欢迎国外的孩子回国，但也要做好隔离防护，听从安排', '为什么要去接那群从小受西方教育的小学生？选择了英国就同时包含选择了他们的医疗卫生保障！']"
1664,https://m.weibo.cn/status/IBjcfxmDP?mblogid=IBjcfxmDP&luicode=10000011&lfid=1076032803301701,Wed Apr 01 15:13:48 +0800 2020,【卫健委：#现有本土确诊病例重症危重症超过1/3#】国家卫生健康委新闻发言人、宣传司副司长米锋介绍，3月31日，#全国累计治愈出院病例超过7.6万例#，治愈率为93.5%，现有本土确诊病例中，重症危重症超过三分之一。 人民日报的微博视频,2192,407,220,"['留在后面的基本都是重症', '加油吧，会好起来的！', '危重症这么多', '真惨', '一定会好起来的']"
1665,https://m.weibo.cn/status/IBj6Nuc1a?mblogid=IBj6Nuc1a&luicode=10000011&lfid=1076032803301701,Wed Apr 01 15:00:22 +0800 2020,【人民直播：#国务院联防联控机制发布会#】国务院联防联控机制定于4月1日15时召开新闻发布会，介绍做好#疫情期间脱贫攻坚和民政服务工作#情况，请民政部、国务院扶贫办相关司局负责人回答媒体提问。@人民日报 现场直播，共同关注！ 人民日报的微博视频 .,1549,660,222,"['今天的努力，是幸运的伏笔。当下的付出，是明日的花开。', '加油，早日清零！！！！！！', '疫情快点结束吧！', '希望疫情早日结束', '脱贫攻坚战[加油][加油][加油]']"
1666,https://m.weibo.cn/status/IBiG8gdao?mblogid=IBiG8gdao&luicode=10000011&lfid=1076032803301701,Wed Apr 01 13:54:40 +0800 2020,"【#美国确诊病例逼近19万#，#特朗普称疫情损失将超世界大战#】据美国约翰斯·霍普金斯大学发布的全球新冠肺炎数据实时统计系统，截至美国东部时间4月1日凌晨0点27分，全美共报道新冠肺炎确诊189618例，死亡4079例，治愈7109例。3月31日全天新增确诊24353 例，新增死亡853例。目前，全美已有26个州确诊病例超过千人。白宫应对新冠疫情工作组成员黛博拉·伯克斯在3月31日的简报会上展现的数据模型显示，如果美国政府不采取缓解措施，美国死亡病例可能会达220万。而采取干预措施的话，死亡人数可能在10万到24万之间。美国国家过敏和传染病研究所主任安东尼·福奇博士称，这一数字为“我们的真实数字”，但承诺尽一切可能来减少这些数字，努力使死亡率曲线低于预期。美国总统特朗普也参加了当天的简报会。他说：“对美国人民来说,接下来的两周将是非常艰难的两周。我希望每个美国人都为即将到来的艰难时刻做好准备。”他说，坦率地讲，这是生死攸关的问题，他正式呼吁将目前的社交远离措施再延长一个月。他还表示：“美国正在经历的可能是这个国家有史以来最糟糕的事情，作为一个国家，我们此次失去的可能比在世界大战中失去的还要多。”（人民日报记者张梦旭）",8149,1419,511,"['新冠自诉：我回到我的家巷霉国一下灰机，就阵惊了，这里的空气是如此乡甜，人们都不用口罩，不向中国，人们都代口罩，恶劣的环境简直让我无法生存，无法敷吸，这里冲满了字由的气息，热请笨放的人们拯救了我，感谢伟大的霉里间总统特浪扑，那个嘴懂我的可人儿～', '鹰酱，加油哦～', '病毒回娘家了，很舒适！！！', '本身就是一场被你低估了的全球战疫', '美国如愿以偿的第一了！']"
1667,https://m.weibo.cn/status/IBiCDmfT9?mblogid=IBiCDmfT9&luicode=10000011&lfid=1076032803301701,Wed Apr 01 13:46:03 +0800 2020,"【#武汉新增1例境外输入病例#：#武汉首例境外输入为英国留学生#】2020年3月31日0时至24时,全市新增确诊病例1例（其中境外输入1例）。新增出院病例173例，新增死亡病例5例，新增疑似病例0例。确诊病例为境外输入性病例。患者周某某,男,16岁,户籍武汉市蔡甸区,在英国留学。3月21日从英国纽卡斯尔机场出发，经迪拜机场转机于3月22日抵达北京首都机场，经过体温检测和相关手续后，湖北接待方安排单人单间住宿，3月23日安排在北京西站乘坐高铁G505，当晚20:56到达武汉站，蔡甸区随即安排在隔离点隔离观察。3月28日，患者核酸检测结果阳性，遂转入蔡甸区人民医院妇幼院区进一步检查，同日转至市肺科医院，并以无症状感染者上报。3月31日，结合患者临床症状、实验室检测和影像学检查结果等，订正为确诊病例，临床分型为普通型。截至2020年3月31日24时，全市累计报告确诊病例50007例。其中（大疫情网按现住址统计）：江岸区6549例、江汉区5183例、硚口区6834例、汉阳区4670例、武昌区7458例、青山区2782例、洪山区4679例、东西湖区2462例、蔡甸区1417例、江夏区848例、黄陂区2114例、新洲区1072例、武汉开发区（汉南）1085例、东湖开发区2148例、东湖风景区480例、外地226例。全市累计治愈出院46175人，累计死亡2553人，全市现有确诊病例1279人（重症310人、危重症122人）,现有疑似病例0例。3月31日0-24时,全市发热门诊接诊327人次，较前日增加49人,其中首诊220人。3月31日当日，全市核酸检测13297人。网页链接",79256,6232,676,"['大家都是中国的，人家才16岁，一个人在国外，现在国外那么混乱不回来还能去哪，而且回来是各种手续都报备了也接受隔离了又不是不隔离到处跑。', '孩子没事了，毕竟到家了，放心治疗吧。', '严格监控留学生！！做好隔离措施！', '武汉开学又遥遥无期了', '可想而知国外多么危险']"
1668,https://m.weibo.cn/status/IBipA01jk?mblogid=IBipA01jk&luicode=10000011&lfid=1076032803301701,Wed Apr 01 13:13:53 +0800 2020,【关注这个1！】3月31日0—24时，#湖北新增1例境外输入病例#，为武汉市境外输入病例（由无症状感染者转为确诊病例）。#武汉新增1例境外输入病例#,9756,1158,464,"['这可不是一个好1，我们要灭了他。', '境外输入连武汉都敢去了', '关注这个1', '湖北还是别开境外了，怕了，国外都疯成啥样了，我们不担这种风险', '放过湖北吧🙏']"
1669,https://m.weibo.cn/status/IBiohkIki?mblogid=IBiohkIki&luicode=10000011&lfid=1076032803301701,Wed Apr 01 13:10:41 +0800 2020,【#广东新增本土病例1例#：#广东新增深圳报告湖北输入1本土病例#】3月31日0-24时，全省新增境外输入确诊病例10例，分别为广州报告9例（美国输入3例，尼日利亚输入2例，菲律宾、马来西亚、英国、安哥拉各输入1例）、佛山报告1例（美国输入）。全省累计报告境外输入病例148例。新增省外输入确诊病例1例，为深圳报告湖北输入。31日新增无症状感染者1例，为深圳报告湖北输入。截至3月31日24时，尚在医学观察无症状感染者50例，其中境外输入38例。截至3月31日24时，全省累计报告新冠肺炎确诊病例1501例，累计出院1357例，累计死亡8例。31日新增出院4例。在院的136例（其中境外输入病例126例）中，轻型41例，普通型89例，重型2例，危重型4例。新增11例确诊病例及1例无症状感染者具体情况由相关市卫生健康委（局）进行通报。,101431,9084,1571,"['湖北回来的一律隔离核酸检测吧，好多例了！', '湖北在家两个月为什么都没发现也没有出现传染人的情况？一出省就查出来了？？？', '广东开学遥遥无期', '湖北回来的一律隔离核酸检测吧，好多例了！', '感觉广东天天有 天天好几个']"
